Number,999
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.024445,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.041016,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.058191,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.075643,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.092229,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.109399,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.126618,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.142808,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.159886,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.175896,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.193047,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.209470,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.222482,Familiarisation started
EVENT,0.224283,Start displaying intro screen
POSITION,0.317906,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.360500,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.397530,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.431841,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.464881,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.507991,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.545492,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.583577,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.621598,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.658413,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.695817,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.734120,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.771319,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.808670,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.846276,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.889665,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.926580,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.964087,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.002292,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.040646,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.077810,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.115462,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.153482,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.191293,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.228407,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.266414,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.304493,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.344232,0.000,1.800,-0.000,90.000,0.000,-0.000
