Number,99
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.021928,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.033753,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.049712,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.066271,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.082969,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.099689,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.116885,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.133147,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.149475,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.166403,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.183157,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.199801,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.205793,Familiarisation started
EVENT,0.206209,Start displaying intro screen
POSITION,0.263137,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.297487,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.333925,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.368712,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.407423,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.454706,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.499930,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.537689,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.576006,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.613656,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.651472,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.688924,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.726716,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.765668,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.802709,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.841741,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.878963,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.916788,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.953886,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.991793,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.029545,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.066787,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.109103,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.146650,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.183814,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.221149,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.259233,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.296674,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.334820,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.378029,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.419938,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.462250,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.506250,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.558833,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.607203,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.650707,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.687169,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.724145,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.763005,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.803311,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.840947,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.879801,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.923494,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.962031,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.999486,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.036889,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.075004,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.112981,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.151312,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.188509,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.226700,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.264090,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.301808,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.339491,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.377340,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.415323,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.452613,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.490272,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.528180,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.568970,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.614506,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.657353,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.696144,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.733721,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.772725,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.810799,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.848558,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.885547,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.922343,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.960492,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.997972,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.035712,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.073308,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.111319,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.149405,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.186423,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.224827,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.262869,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.300457,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.338139,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.376237,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.413662,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.451284,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.489938,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.527728,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.565849,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.603506,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.646555,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.692167,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.734594,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.773313,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.810987,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.848554,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.886266,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.924044,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.962319,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.999819,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.037124,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.074707,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.111954,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.150102,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.189156,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.227154,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.264862,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.306336,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.344027,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.381826,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.419434,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.457094,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.495315,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.533079,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.570371,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.608582,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.646932,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.685600,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.727247,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.773883,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.815817,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.852936,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.890793,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.928887,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.966696,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.004322,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.043528,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.086807,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.124702,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.162748,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.200665,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.238360,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.276837,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.314578,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.352497,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.390017,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.428235,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.466389,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.503575,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.541981,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.579881,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.617730,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.656661,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.694975,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.734332,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.778447,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.821977,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.859452,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.900335,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.937780,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,5.975426,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.013761,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.051666,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.090298,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.128436,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.166909,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.204459,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.242639,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.280552,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.318139,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.355908,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.393675,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.430744,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.469117,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.507313,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.545094,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.583232,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.621465,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.658777,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.697083,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.735331,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.773438,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.814608,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.859031,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.898850,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.937414,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,6.974383,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.012937,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.050505,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.088898,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.126681,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.164176,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.202268,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.240186,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.278196,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.316405,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.353952,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.391371,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.429654,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.468747,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.505918,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.543983,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.581244,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.619041,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.656950,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.694857,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.732704,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.770802,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.808560,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.846854,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.890636,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.934857,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,7.971114,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.008496,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.046479,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.084083,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.121203,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.159013,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.197025,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.234787,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.274430,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.312135,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.349720,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.387181,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.424778,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.462943,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.500369,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.537836,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.575571,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.613355,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.651104,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.688726,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.726465,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.765113,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.802830,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.840276,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.878271,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.915813,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,8.956689,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,9.001530,0.000,1.800,-0.000,90.000,0.000,-0.000
