Number,9999
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.026827,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.046994,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.063452,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.081059,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.097403,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.116606,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.131773,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.149280,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.165316,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.183835,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.198283,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.216467,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.300753,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.347001,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.395439,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.440814,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.483886,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.526480,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.559459,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.607689,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.650741,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.692711,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.735551,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.777533,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.827437,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.875358,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.915702,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.962341,0.000,1.800,-0.000,90.000,0.000,-0.000
