Number,99
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.206509,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.211361,Familiarisation started
EVENT,0.211735,Start displaying intro screen
POSITION,0.251942,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.286556,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.324046,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.364375,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.401792,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.436868,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.487123,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.524229,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.565961,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.605833,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.653129,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.690510,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.729595,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.766813,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.807125,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.844319,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.882458,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.918786,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.957265,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.995402,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.032971,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.068822,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.106643,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.144859,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.182218,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.218019,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.255887,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.297009,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.333701,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.371582,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.416582,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.450539,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.487012,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.525539,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.563850,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.601236,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.639795,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.683996,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.722757,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.760894,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.802754,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.838931,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.877603,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.916390,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.952182,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.989413,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.027223,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.066950,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,2.099828,End displaying intro screen
EVENT,2.100999,Setting viewpoint location and view direction to start value
EVENT,2.102126,Movement enabled
POSITION,2.108558,-54.000,1.830,-32.000,360.000,0.000,-0.000
POSITION,2.149087,-54.000,1.860,-32.000,360.000,0.000,-0.000
POSITION,2.202896,-54.000,1.890,-32.000,360.000,0.000,-0.000
POSITION,2.245753,-54.000,1.920,-32.000,360.000,0.000,-0.000
POSITION,2.286574,-54.000,1.950,-32.000,360.000,0.000,-0.000
POSITION,2.331373,-54.000,1.980,-32.000,360.000,0.000,-0.000
POSITION,2.372342,-54.000,1.988,-32.000,360.000,0.000,-0.000
POSITION,2.416583,-54.000,1.988,-32.000,360.000,0.000,-0.000
POSITION,2.458184,-54.000,1.988,-32.000,360.000,0.000,-0.000
POSITION,2.500305,-54.000,1.988,-32.000,360.000,0.000,-0.000
POSITION,2.543408,-54.000,1.988,-32.000,360.000,0.000,-0.000
POSITION,2.585533,-54.000,1.988,-32.000,360.000,0.000,-0.000
POSITION,2.629326,-54.000,1.988,-32.000,360.000,0.000,-0.000
POSITION,2.670461,-54.000,1.988,-32.000,360.000,0.000,-0.000
POSITION,2.712281,-54.000,1.988,-32.000,360.000,0.000,-0.000
