Number,999
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.018216,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.026848,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.043482,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.060167,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.076772,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.093706,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.110789,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.128398,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.145390,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.161426,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.177080,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.194856,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.212431,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.226560,Familiarisation started
EVENT,0.228224,Start displaying intro screen
POSITION,0.307170,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.331710,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.362720,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.394016,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.419752,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.443805,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.466605,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.490158,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.513596,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.541423,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.570612,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.594064,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.617146,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.640316,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.667187,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.696083,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.719471,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.742846,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.765914,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.789600,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.812741,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.840851,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.870841,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.894628,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.917567,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.940979,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.964092,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.987029,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.011066,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.036206,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.060400,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.083398,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.106776,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.131233,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.154966,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.178400,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.201286,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.224535,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.247571,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.270485,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.294343,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.317610,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.340831,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.364044,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.387362,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.411069,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.437341,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.464458,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.487543,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.510761,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.533759,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.556893,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.580041,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.603325,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.632732,0.000,1.800,-0.000,90.000,0.000,-0.000
