Number,7
Initials,[]
Gender,[]
Age,[]
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.238214,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.248564,Practice started
EVENT,0.252130,Start displaying intro screen
POSITION,0.355152,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.426845,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.497218,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.571005,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.641862,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.709304,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.783483,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.857613,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.940336,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.010532,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.078021,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.152658,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.228481,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.303232,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.376946,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.451840,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.525423,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.598951,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.672784,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.746806,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.820958,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.895109,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.979966,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.055969,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.129083,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.203696,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.277847,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.351611,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.425516,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.502080,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.575596,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.649229,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.722981,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.797563,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.871371,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.945000,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.025846,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.108129,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.181436,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.280993,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.354567,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.428528,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.503637,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.578255,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.652189,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.725949,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.799851,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.873601,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,3.947346,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.021905,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.102725,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.185824,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.276207,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.359235,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.436176,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.513396,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.589136,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.782598,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.817472,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.892988,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,4.967645,0.000,1.800,-0.000,90.000,0.000,-0.000
