Number,99
Data type,Time,sPos (x),sPos (y), sPos(z),View Angle,jPos (x),jPos (z)
POSITION,0.214430,0.000,1.800,-0.000,90.000,0.000,-0.000
EVENT,0.219270,Familiarisation started
EVENT,0.219898,Start displaying intro screen
POSITION,0.261736,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.294402,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.330353,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.368057,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.406499,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.447118,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.487139,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.527597,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.563227,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.600845,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.639227,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.677624,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.714207,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.751436,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.790338,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.831509,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.872741,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.915704,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.951468,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,0.990197,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.028320,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.066140,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.106513,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.145129,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.189936,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.229301,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.265870,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.304110,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.342561,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.380009,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.415912,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.453798,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.492465,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.529502,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.565547,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.603011,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.641675,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.679251,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.715030,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.752243,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.790775,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.830038,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.866465,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.907315,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.951363,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,1.990531,0.000,1.800,-0.000,90.000,0.000,-0.000
POSITION,2.028807,0.000,1.800,-0.000,90.000,0.000,-0.000
